platform,architecture,packer,option,name,seq1,seq2,seq3,seq4,seq5,seq6,seq7,seq8,seq9,seq10,seq11,seq12,seq13,seq14,seq15
Windows8,64bit,Themida,Advanced Level2,wbadmin.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Level1,msinfo32.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Level1,manage-bde.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Level1,FXSCOVER.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,vmicsvc.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,dispdiag.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,certutil.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,irftp.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,attrib.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Default,dfrgui.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Level3,ntprint.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,NETSTAT.EXE,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Level1,help.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,setspn.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Default,msra.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Disable,Themidacalc.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,AutoWorkplace.exe,255.0,37.0,0.0,32.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Windows10,64bit,Themida,Ultra Level1,nslookup.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Level3,EaseOfAccessDialog.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,IMEPADSV.EXE,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,SystemPropertiesAdvanced.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,WFS.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Advanced Level3,charmap.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,MuiUnattend.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,IMJPSET.EXE,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,cttunesvr.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,iscsicpl.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Level3,appverif.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,Utilman.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,wuapp.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,Magnify.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,immersivetpmvscmgrsvr.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,RpcPing.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,lpremove.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,PrintIsolationHost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Advanced Disable,Magnify.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,plasrv.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,InfDefaultInstall.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,taskhostex.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,RunLegacyCPLElevated.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,FirstLogonAnim.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,recover.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,unregmp2.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Advanced Level1,ApproveChildRequest.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Advanced Level2,cliconfg.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,RdpSaProxy.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Level2,mmc.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,openfiles.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,lpremove.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,RMActivate_ssp_isv.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,changepk.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,pcwrun.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Disable,Themidaeudcedit.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,setupugc.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,poqexec.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Level3,charmap.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Advanced Level1,eventvwr.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Level3,mspaint.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Level3,msg.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,waitfor.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Disable,FXSSVC.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,forfiles.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Level1,ntprint.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,KorIME.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Default,FXSSVC.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Level1,iexpress.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Advanced Level3,mobsync.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,cliconfg.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,sdiagnhost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,cmd.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,HOSTNAME.EXE,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,pcalua.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,systeminfo.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,mctadmin.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,plasrv.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,vdsldr.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,taskeng.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Advanced Level3,msra.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,mofcomp.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,takeown.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Disable,Themidacscript.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Advanced Level1,changepk.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,repair-bde.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,BrmfRsmg.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Level1,dialer.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,tasklist.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,FileHistory.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,cscript.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,mcbuilder.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,RMActivate_isv.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,wevtutil.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,dasHost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,getmac.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Disable,Themidaconhost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,hwrreg.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Disable,Magnify.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,GettingStarted.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,relog.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,charmap.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,spinstall.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,qprocess.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Advanced Level3,fsquirt.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Disable,control.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,AtBroker.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,runonce.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Level3,eventvwr.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Level1,cscript.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,printfilterpipelinesvc.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,csrss.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,UserAccountBroker.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,sxstrace.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Advanced Level2,appverif.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,PING.EXE,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Disable,charmap.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,sdchange.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,ieetwcollector.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Level3,DeviceEject.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Level2,msra.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Level2,iexpress.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,wbengine.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Disable,EhStorAuthn.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,ctfmon.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,sc.exe,72.0,131.0,236.0,40.0,232.0,19.0,0.0,0.0,0.0,72.0,131.0,196.0,40.0,233.0,222.0
Windows10,64bit,Themida,Disable Level3,cmd.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,CertEnrollCtrl.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,rundll32.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,msdtc.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Advanced Disable,baaupdate.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,CertEnrollCtrl.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,aitagent.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,services.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,msiexec.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,irftp.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,TSWbPrxy.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Level2,DeviceProperties.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,SetIEInstalledDate.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,sxstrace.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,where.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,ucsvc.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Advanced Level1,cmmon32.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,srdelayed.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,IMEPADSV.EXE,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Disable,conhost.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,dwm.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,grpconv.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,netsh.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Default,ApproveChildRequest.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Level3,FileHistory.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,bootim.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Ultra Level2,manage-bde.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Advanced Level2,SpaceAgent.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows8,64bit,Themida,Disable Level3,cmdkey.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Disable Level3,ucsvc.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows7,64bit,Themida,Advance Level2,subst.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
Windows10,64bit,Themida,Disable Level2,FileHistory.exe,86.0,80.0,83.0,232.0,1.0,0.0,0.0,0.0,204.0,88.0,72.0,137.0,195.0,72.0,255.0
